transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
1861,269.66,22,Clothing,0,0,54,0,48,0
1862,192.17,12,Travel,0,0,95,2,30,0
1863,35.16,7,Food,0,0,92,2,69,0
1864,141.75,18,Food,0,0,31,4,47,0
1865,752.03,5,Food,0,0,71,1,31,0
1866,498.74,22,Food,0,0,71,1,49,0
1867,7.94,14,Clothing,0,0,84,2,59,0
1868,32.42,9,Food,0,0,29,1,66,0
1869,25.43,16,Clothing,1,0,72,3,55,0
1870,233.02,0,Grocery,0,1,98,2,54,0
1871,306.46,6,Grocery,0,0,46,1,31,0
1872,43.23,12,Food,0,0,47,3,63,0
1873,126.89,2,Food,1,0,69,0,54,0
1874,330.66,18,Food,0,0,76,3,45,0
1875,237.56,14,Grocery,0,0,95,1,37,0
1876,140.65,4,Travel,0,0,70,2,42,0
1877,160.64,10,Grocery,0,0,62,2,28,0
1878,127.8,21,Food,0,0,64,2,44,0
1879,63.57,17,Travel,0,1,39,2,46,0
1880,149.84,2,Travel,0,0,93,1,22,0
1881,210.17,5,Electronics,1,0,36,2,40,0
1882,371.9,2,Clothing,0,0,91,2,68,0
1883,182.05,4,Food,0,0,81,2,64,0
1884,257.72,8,Clothing,0,0,43,2,66,0
1885,31.4,18,Electronics,0,0,54,1,34,0
1886,111.43,12,Clothing,0,1,42,2,20,0
1887,1.69,5,Food,0,0,87,2,68,0
1888,50.99,10,Electronics,0,0,31,1,22,0
1889,233.34,20,Clothing,0,0,84,2,25,0
1890,864.87,20,Grocery,0,0,87,2,50,0
1891,18.8,13,Travel,0,0,81,2,31,0
1892,92.4,5,Electronics,0,0,99,3,59,0
1893,289.76,5,Grocery,0,0,63,2,48,0
1894,41.08,16,Food,0,0,67,1,25,0
1895,145.78,10,Travel,1,0,80,1,18,0
1896,237.74,14,Electronics,0,0,34,0,22,0
1897,172.27,8,Travel,0,0,44,7,68,0
1898,37.49,20,Electronics,0,0,88,0,56,0
1899,79.04,16,Electronics,0,0,63,0,22,0
1900,275.67,23,Clothing,0,0,52,4,51,0
1901,145.43,6,Travel,0,0,54,2,64,0
1902,0.94,6,Travel,0,0,82,1,18,0
1903,257.63,20,Grocery,0,0,94,3,27,0
1904,6.47,0,Food,1,0,86,3,55,0
1905,246.49,7,Grocery,0,0,25,2,55,0
1906,40.72,4,Clothing,0,0,92,1,31,0
1907,570.93,18,Electronics,0,0,49,2,25,0
1908,82.58,7,Clothing,0,0,63,0,42,0
1909,71.26,16,Clothing,0,0,35,1,46,0
1910,29.02,18,Grocery,0,0,83,2,67,0
1911,65.65,11,Electronics,0,0,61,4,54,0
1912,376.69,22,Food,0,0,53,1,38,0
1913,1009.57,14,Clothing,0,0,33,1,48,0
1914,82.68,3,Food,0,0,70,0,63,0
1915,107.16,22,Electronics,0,0,33,4,59,0
1916,230.47,11,Electronics,0,0,89,1,41,0
1917,391.19,12,Grocery,0,0,95,2,58,0
1918,161.83,13,Travel,0,0,66,2,38,0
1919,89.42,4,Grocery,1,0,58,3,20,0
1920,95.78,21,Food,0,0,52,1,49,0
1921,214.11,15,Grocery,0,0,85,0,23,0
1922,0.58,6,Electronics,0,1,64,0,24,0
1923,173.97,14,Clothing,0,0,78,4,68,0
1924,79.07,12,Travel,0,0,83,1,32,0
1925,284.55,15,Electronics,0,0,69,3,51,0
1926,17.57,11,Clothing,0,0,63,3,63,0
1927,159.7,6,Food,0,0,66,4,63,0
1928,118.04,15,Food,0,0,35,7,29,0
1929,185.06,22,Food,1,0,99,0,35,0
1930,12.07,22,Grocery,0,0,62,3,42,0
1931,156.14,12,Food,0,0,81,4,55,0
1932,148.38,22,Food,0,0,36,1,19,0
1933,148.05,2,Grocery,0,0,66,2,38,0
1934,166.51,14,Clothing,0,0,87,3,40,0
1935,203.12,2,Electronics,0,0,33,0,50,0
1936,294.25,6,Travel,0,0,46,2,44,0
1937,56.6,17,Food,0,0,62,2,60,0
1938,313.79,13,Food,0,0,97,4,46,0
1939,124.14,17,Food,0,0,81,1,64,0
1940,14.43,18,Grocery,0,0,91,2,55,0
1941,10.86,13,Grocery,0,1,54,3,34,0
1942,73.23,19,Grocery,0,0,50,2,25,0
1943,276.59,5,Travel,0,0,96,1,38,0
1944,221.38,7,Electronics,0,0,78,2,40,0
1945,279.73,6,Food,0,0,56,1,69,0
1946,131.09,19,Clothing,0,0,46,3,35,0
1947,104.43,17,Food,0,0,32,0,61,0
1948,28.71,17,Food,1,0,90,0,25,0
1949,71.6,14,Food,0,0,38,1,69,0
1950,102.46,19,Food,0,0,29,2,41,0
1951,16.7,21,Electronics,0,0,37,5,26,0
1952,44.86,18,Clothing,0,0,48,3,46,0
1953,164.14,21,Grocery,0,0,59,3,28,0
1954,239.5,20,Clothing,0,0,92,0,62,0
1955,1152.99,20,Food,0,1,50,4,53,0
1956,486.86,1,Clothing,0,0,98,1,25,0
1957,185.18,7,Food,0,0,62,4,21,0
1958,98.44,20,Clothing,0,0,58,6,63,0
1959,182.0,10,Travel,0,0,58,6,41,0
1960,277.23,17,Clothing,0,1,43,2,66,0
1961,22.67,22,Grocery,0,0,27,0,19,0
1962,94.94,12,Grocery,0,0,60,0,29,0
1963,329.64,8,Clothing,0,0,28,1,29,0
1964,87.16,8,Clothing,0,0,50,2,43,0
1965,152.7,16,Electronics,0,0,99,0,36,0
1966,159.51,6,Clothing,0,0,27,2,67,0
1967,36.71,8,Grocery,0,1,73,1,43,0
1968,80.96,21,Travel,0,0,33,1,41,0
1969,73.3,0,Grocery,0,0,70,0,59,0
1970,4.78,1,Electronics,0,0,90,1,42,0
1971,4.41,3,Clothing,0,0,38,2,58,0
1972,320.76,13,Travel,1,0,27,2,33,0
1973,57.41,3,Grocery,0,1,26,1,18,1
1974,131.4,1,Travel,0,0,57,2,49,0
1975,63.87,7,Food,1,0,34,3,65,0
1976,508.46,17,Grocery,0,0,77,3,41,0
1977,54.03,18,Food,0,0,68,4,57,0
1978,101.07,13,Travel,0,0,62,4,68,0
1979,371.06,19,Clothing,0,1,45,3,51,0
1980,332.05,9,Clothing,0,0,59,3,67,0
1981,37.07,16,Clothing,0,0,91,2,37,0
1982,292.09,7,Food,0,0,46,2,40,0
1983,110.31,13,Clothing,0,0,44,2,45,0
1984,118.74,20,Electronics,0,0,92,1,69,0
1985,25.79,22,Grocery,0,0,32,4,35,0
1986,15.13,7,Grocery,0,0,75,3,49,0
1987,234.31,4,Travel,0,0,50,1,63,0
1988,123.5,15,Food,0,0,75,4,56,0
1989,103.36,7,Grocery,0,0,89,2,56,0
1990,235.35,9,Food,0,0,50,2,45,0
1991,261.06,7,Travel,0,0,71,3,54,0
1992,31.15,8,Clothing,1,1,67,2,69,0
1993,169.59,17,Travel,0,1,33,1,43,0
1994,26.18,2,Electronics,0,0,59,2,44,0
1995,250.53,16,Clothing,0,0,43,1,61,0
1996,192.58,19,Clothing,0,0,72,4,44,0
1997,564.77,14,Clothing,0,0,52,4,62,0
1998,12.86,20,Travel,1,0,27,1,34,0
1999,10.57,16,Electronics,0,0,42,0,32,0
2000,59.68,7,Food,0,0,37,0,65,0
2001,54.61,1,Travel,0,0,51,3,30,0
2002,51.06,16,Grocery,0,1,64,2,39,0
2003,426.09,17,Grocery,0,0,63,3,60,0
2004,51.67,4,Travel,0,0,82,2,52,0
2005,57.13,8,Food,0,0,81,3,40,0
2006,256.43,8,Grocery,0,1,48,2,18,0
2007,107.53,1,Food,0,1,46,2,55,0
2008,269.87,1,Clothing,0,0,75,2,25,0
2009,12.17,18,Travel,0,0,62,5,22,0
2010,120.35,22,Clothing,0,0,85,2,56,0
2011,6.15,2,Grocery,0,0,73,0,52,0
2012,11.65,16,Food,0,0,47,0,58,0
2013,426.44,13,Clothing,1,0,28,1,31,0
2014,26.99,13,Grocery,0,0,61,1,19,0
2015,136.83,13,Electronics,0,0,30,3,20,0
2016,95.31,5,Clothing,0,0,52,2,36,0
2017,76.81,2,Electronics,0,0,32,2,27,0
2018,414.17,0,Electronics,0,0,44,3,19,0
2019,3.97,15,Grocery,0,0,40,1,62,0
2020,196.2,3,Travel,0,0,37,2,31,0
2021,595.36,0,Food,0,0,86,0,36,0
2022,147.85,16,Grocery,0,0,90,1,62,0
2023,497.13,17,Clothing,0,0,77,4,24,0
2024,9.66,7,Food,0,0,52,2,20,0
2025,97.68,1,Travel,0,0,42,2,18,0
2026,54.24,17,Grocery,0,0,31,3,69,0
2027,236.23,15,Travel,0,0,45,2,40,0
2028,716.23,9,Clothing,0,1,65,0,30,0
2029,53.36,7,Grocery,0,1,63,3,55,0
2030,191.13,11,Clothing,0,0,97,2,61,0
2031,39.74,21,Food,0,0,34,3,27,0
2032,149.97,15,Food,0,0,55,4,52,0
2033,112.23,11,Travel,0,0,66,3,48,0
2034,643.63,10,Travel,0,0,93,1,50,0
2035,168.81,19,Food,0,0,83,2,41,0
2036,77.4,18,Electronics,0,0,62,0,30,0
2037,21.81,0,Food,0,0,67,3,51,0
2038,29.52,2,Grocery,0,0,26,2,36,0
2039,45.95,11,Clothing,0,0,30,5,37,0
2040,52.01,8,Food,0,0,53,1,20,0
2041,342.22,20,Food,0,0,54,2,36,0
2042,148.28,21,Clothing,0,0,64,1,64,0
2043,133.39,4,Clothing,0,1,61,2,48,0
2044,21.94,0,Grocery,0,0,31,2,36,0
2045,354.08,9,Clothing,0,0,74,1,59,0
2046,230.95,16,Travel,0,0,42,1,44,0
2047,12.61,3,Food,0,0,32,2,28,0
2048,221.48,14,Clothing,0,0,95,4,64,0
2049,141.17,18,Grocery,0,1,79,3,57,0
2050,15.35,7,Clothing,0,0,72,3,28,0
2051,110.35,22,Food,0,0,98,3,34,0
2052,119.34,14,Electronics,0,0,82,2,51,0
2053,32.63,6,Clothing,0,0,40,0,67,0
2054,524.38,14,Travel,0,0,49,1,26,0
2055,341.45,7,Food,0,0,53,4,56,0
2056,199.03,22,Grocery,1,0,32,2,59,0
2057,111.68,9,Food,0,0,79,4,40,0
2058,95.51,17,Electronics,0,0,76,1,25,0
2059,189.47,3,Grocery,0,0,50,1,30,0
2060,141.91,14,Electronics,0,0,49,0,51,0
2061,11.57,10,Electronics,0,0,97,0,59,0
2062,129.32,21,Travel,0,0,50,1,34,0
2063,295.56,2,Clothing,0,0,71,1,65,0
2064,110.66,14,Travel,0,0,25,5,61,0
2065,9.6,2,Travel,0,0,88,2,55,0
2066,277.75,14,Travel,0,0,36,2,32,0
2067,40.47,5,Grocery,0,0,48,1,48,0
2068,53.86,0,Clothing,0,0,54,1,64,0
2069,32.39,13,Clothing,0,0,38,0,65,0
2070,72.14,15,Grocery,0,0,47,3,20,0
2071,254.46,0,Travel,0,0,26,4,62,0
2072,131.88,20,Travel,1,0,27,3,67,0
2073,41.27,16,Electronics,0,0,30,2,52,0
2074,378.42,7,Electronics,0,0,45,0,53,0
2075,381.02,17,Food,0,0,44,5,22,0
2076,368.04,15,Electronics,0,0,45,4,43,0
2077,49.11,5,Clothing,0,0,64,0,43,0
2078,108.02,9,Grocery,0,0,92,2,69,0
2079,755.82,9,Travel,0,0,49,3,41,0
2080,266.12,4,Food,0,0,95,1,23,0
2081,4.96,11,Electronics,0,0,95,1,24,0
2082,12.14,19,Food,0,0,57,3,69,0
2083,112.23,16,Grocery,1,0,75,2,45,0
2084,431.88,13,Grocery,0,0,96,4,62,0
2085,139.27,13,Food,0,0,44,2,31,0
2086,123.98,2,Food,0,0,43,1,56,0
2087,20.06,11,Food,0,0,95,2,38,0
2088,192.49,19,Travel,1,0,80,3,28,0
2089,310.78,17,Clothing,0,0,80,3,29,0
2090,86.17,11,Electronics,0,0,25,2,67,0
2091,268.99,1,Electronics,0,0,63,4,67,0
2092,600.76,1,Electronics,0,0,61,1,51,0
2093,41.02,16,Food,0,0,42,2,52,0
2094,133.37,9,Food,0,0,96,0,69,0
2095,60.92,17,Food,0,0,30,2,24,0
2096,283.38,21,Travel,0,0,46,4,40,0
2097,155.12,18,Travel,0,0,35,1,18,0
2098,181.21,20,Travel,0,0,96,5,37,0
2099,287.83,0,Travel,0,0,33,0,49,0
2100,90.74,23,Grocery,0,0,37,0,51,0
2101,443.91,3,Travel,0,0,27,3,67,0
2102,137.07,3,Travel,0,0,91,2,37,0
2103,30.95,1,Travel,0,0,31,2,31,0
2104,214.27,18,Electronics,0,0,91,0,22,0
2105,283.73,20,Electronics,1,0,99,0,41,0
2106,68.56,11,Electronics,0,0,70,2,38,0
2107,350.31,9,Clothing,0,0,82,1,29,0
2108,425.88,12,Grocery,0,0,52,0,19,0
2109,58.36,21,Food,0,1,55,4,27,0
2110,739.03,22,Travel,0,0,76,1,30,0
2111,27.3,19,Electronics,1,0,33,2,48,0
2112,40.62,22,Grocery,0,0,32,1,63,0
2113,36.65,14,Travel,0,0,42,1,41,0
2114,403.96,2,Clothing,0,0,73,1,43,0
2115,191.19,22,Food,0,1,35,2,50,0
2116,29.7,19,Travel,0,0,26,3,58,0
2117,104.47,12,Food,0,0,53,5,41,0
2118,171.95,7,Travel,0,0,79,2,18,0
2119,15.69,6,Clothing,0,0,77,1,26,0
2120,385.31,23,Grocery,0,0,50,0,48,0
2121,292.97,7,Food,0,0,75,3,41,0
2122,126.65,17,Food,0,0,30,0,60,0
2123,614.72,8,Grocery,1,0,36,6,43,1
2124,97.36,5,Food,0,1,58,0,56,0
2125,745.58,3,Electronics,0,0,94,3,39,0
2126,198.43,14,Grocery,1,0,88,0,50,0
2127,181.25,4,Clothing,0,0,61,2,49,0
2128,32.66,4,Travel,0,0,61,4,50,0
2129,384.56,6,Travel,0,0,32,1,26,0
2130,100.39,8,Grocery,0,0,61,2,32,0
2131,31.86,6,Electronics,0,0,70,1,39,0
2132,2.28,8,Clothing,0,0,55,7,33,0
2133,147.68,19,Travel,0,0,35,1,52,0
2134,134.91,9,Travel,0,0,60,0,42,0
2135,228.72,3,Electronics,0,0,92,0,52,0
2136,397.73,5,Food,0,0,41,3,42,0
2137,14.89,23,Grocery,0,0,40,3,63,0
2138,236.68,13,Electronics,0,0,54,2,54,0
2139,37.36,8,Electronics,0,0,63,1,66,0
2140,351.57,0,Electronics,0,0,68,2,27,0
2141,307.73,16,Electronics,0,0,93,4,33,0
2142,140.09,12,Food,0,0,61,2,35,0
2143,222.97,23,Clothing,1,0,50,0,62,0
2144,67.93,6,Electronics,0,0,45,1,67,0
2145,114.68,8,Electronics,0,0,43,2,46,0
2146,310.31,10,Grocery,0,0,35,1,34,0
2147,110.67,2,Travel,1,0,43,5,21,1
2148,79.71,11,Food,0,0,93,1,21,0
2149,122.69,20,Electronics,0,1,26,2,32,0
2150,317.11,2,Clothing,0,0,49,7,21,0
2151,73.49,14,Clothing,0,0,54,2,30,0
2152,34.36,20,Clothing,0,0,41,6,67,0
2153,224.07,9,Grocery,0,0,42,1,23,0
2154,314.74,0,Clothing,0,0,64,0,22,0
2155,19.09,13,Grocery,0,0,30,1,50,0
2156,49.37,19,Food,0,0,67,3,23,0
2157,27.56,5,Clothing,0,0,94,2,51,0
2158,76.97,1,Travel,0,0,41,3,22,0
2159,107.73,22,Electronics,0,1,66,1,65,0
2160,248.69,7,Food,0,0,43,3,53,0
2161,189.56,0,Travel,0,0,79,2,30,0
2162,174.61,3,Food,0,0,53,3,45,0
2163,78.2,3,Clothing,0,0,78,1,24,0
2164,331.5,4,Food,0,0,95,5,26,0
2165,114.72,19,Food,0,0,32,1,43,0
2166,696.28,8,Food,0,0,32,1,50,0
2167,180.99,22,Grocery,0,0,93,1,40,0
2168,24.3,12,Travel,0,0,67,1,54,0
2169,202.96,17,Clothing,1,0,74,0,43,0
2170,70.78,16,Electronics,0,0,28,2,69,0
2171,208.69,0,Clothing,0,0,60,2,28,0
2172,12.99,21,Clothing,0,0,29,3,66,0
2173,34.6,14,Grocery,0,1,43,2,30,0
2174,348.5,1,Grocery,0,0,66,2,69,0
2175,46.39,15,Food,0,0,39,4,44,0
2176,326.57,19,Clothing,0,0,82,2,19,0
2177,58.95,21,Travel,1,0,38,0,33,0
2178,185.34,4,Grocery,0,0,72,3,68,0
2179,213.24,21,Grocery,0,0,96,1,46,0
2180,129.38,18,Travel,1,0,97,2,37,0
2181,65.57,4,Grocery,0,0,99,2,49,0
2182,43.03,1,Travel,0,0,87,2,40,0
2183,6.08,6,Electronics,0,0,79,3,26,0
2184,65.22,2,Travel,0,1,56,1,49,0
2185,190.6,16,Electronics,0,1,60,2,21,0
2186,501.4,23,Food,0,0,99,4,67,0
2187,368.92,23,Food,0,0,81,6,59,0
2188,261.49,2,Grocery,0,0,68,2,64,0
2189,279.59,12,Travel,0,0,58,1,62,0
2190,196.84,6,Grocery,1,1,75,5,65,1
2191,54.27,23,Travel,0,0,93,3,27,0
2192,427.91,2,Grocery,0,0,34,1,21,0
2193,199.96,14,Food,0,0,36,1,65,0
2194,147.96,17,Food,0,0,65,5,28,0
2195,21.18,9,Grocery,0,0,27,3,19,0
2196,106.65,22,Travel,0,0,89,1,45,0
2197,111.03,6,Clothing,0,0,64,4,29,0
2198,359.87,8,Travel,0,0,89,2,57,0
2199,142.4,4,Grocery,1,0,95,4,38,0
2200,86.16,19,Travel,0,0,54,1,62,0
2201,677.45,7,Electronics,0,0,96,1,51,0
2202,21.12,13,Travel,0,0,91,0,51,0
2203,98.84,3,Food,0,1,67,3,53,0
2204,7.73,19,Food,0,0,77,1,67,0
2205,242.41,13,Electronics,0,0,54,5,20,0
2206,450.35,11,Travel,0,1,65,0,56,0
2207,59.14,1,Clothing,0,0,68,1,23,0
2208,351.78,12,Travel,1,0,61,3,18,0
2209,62.21,0,Food,0,1,30,0,58,1
2210,434.98,19,Food,1,0,61,3,29,0
2211,252.41,6,Grocery,0,0,25,2,56,0
2212,294.17,8,Food,0,0,34,4,18,0
2213,3.27,16,Grocery,0,0,50,1,37,0
2214,592.51,20,Food,0,0,41,1,53,0
2215,233.47,22,Food,0,0,88,2,55,0
2216,65.43,12,Clothing,0,0,51,1,65,0
2217,318.31,22,Grocery,0,0,99,5,64,0
2218,59.51,9,Grocery,0,0,92,2,20,0
2219,371.09,15,Food,0,0,42,4,67,0
2220,21.5,5,Grocery,0,0,74,3,68,0
2221,218.94,15,Food,0,1,89,1,62,0
2222,140.05,10,Food,0,0,44,1,37,0
2223,18.27,19,Travel,0,0,86,0,63,0
2224,49.85,2,Grocery,0,1,99,1,63,0
2225,2.25,8,Electronics,0,0,83,1,25,0
2226,113.86,14,Grocery,0,0,49,2,28,0
2227,64.53,12,Grocery,0,0,89,1,61,0
2228,164.19,9,Clothing,0,0,89,1,18,0
2229,63.49,19,Electronics,0,0,91,0,47,0
2230,64.18,23,Electronics,0,1,82,2,58,0
2231,244.7,12,Clothing,0,1,64,0,69,0
2232,8.88,16,Clothing,0,0,71,3,31,0
2233,419.75,6,Grocery,0,0,67,0,37,0
2234,344.22,5,Travel,0,0,32,2,63,0
2235,198.37,12,Clothing,0,0,86,3,47,0
2236,161.91,16,Electronics,0,1,58,2,62,0
2237,401.12,14,Electronics,0,0,32,1,29,0
2238,36.9,3,Grocery,0,0,49,3,29,0
2239,14.81,14,Travel,0,0,50,6,69,0
2240,49.28,13,Food,0,0,78,2,56,0
2241,284.88,20,Clothing,0,0,65,4,19,0
2242,6.35,10,Clothing,0,0,96,8,40,0
2243,157.36,23,Grocery,0,0,87,1,28,0
2244,970.18,3,Travel,0,0,96,1,65,0
2245,348.45,2,Electronics,1,0,99,5,30,1
2246,132.66,1,Electronics,0,0,31,4,35,0
2247,11.84,19,Food,0,0,93,2,36,0
2248,320.41,9,Electronics,0,0,74,3,44,0
2249,164.47,12,Clothing,0,0,67,0,28,0
2250,21.98,19,Food,0,0,41,2,47,0
2251,17.74,20,Travel,0,0,45,3,18,0
2252,432.69,22,Food,0,0,30,4,30,0
2253,199.12,17,Travel,0,0,95,3,25,0
2254,318.2,20,Electronics,0,0,99,3,39,0
2255,380.12,15,Grocery,0,0,62,3,37,0
2256,152.66,10,Food,0,0,87,0,31,0
2257,131.16,9,Food,0,0,36,2,31,0
2258,101.32,8,Clothing,0,0,46,0,33,0
2259,68.61,11,Clothing,0,0,27,2,36,0
2260,102.64,18,Travel,0,0,43,3,56,0
2261,267.6,0,Grocery,0,0,67,2,46,0
2262,165.8,17,Clothing,0,0,91,1,55,0
2263,401.49,13,Clothing,0,0,29,1,26,0
2264,105.46,21,Electronics,0,1,53,0,67,0
2265,168.15,20,Electronics,0,0,29,2,23,0
2266,179.6,0,Clothing,1,0,69,3,43,0
2267,161.23,16,Travel,0,0,78,1,66,0
2268,218.3,10,Grocery,0,0,48,1,53,0
2269,48.79,19,Clothing,0,0,45,2,37,0
2270,129.27,14,Travel,0,0,56,2,58,0
2271,19.81,3,Travel,0,0,29,1,42,0
2272,87.36,14,Clothing,1,0,86,0,25,0
2273,120.38,21,Travel,0,0,42,6,64,0
2274,190.12,21,Food,1,0,59,2,57,0
2275,541.15,13,Travel,0,0,29,3,44,0
2276,165.23,21,Clothing,0,0,33,1,38,0
2277,244.98,0,Travel,1,0,28,3,28,1
2278,127.04,8,Clothing,1,0,57,3,36,0
2279,180.97,6,Electronics,0,0,46,2,30,0
2280,13.24,22,Clothing,1,0,83,2,64,0
2281,52.84,10,Travel,0,0,35,1,22,0
2282,80.85,22,Clothing,1,0,93,3,43,0
2283,115.13,1,Grocery,1,0,34,1,24,1
2284,8.41,1,Clothing,0,0,27,5,30,1
2285,27.15,5,Clothing,0,1,39,3,65,0
2286,58.34,22,Grocery,0,0,61,3,41,0
2287,640.62,18,Grocery,0,0,64,1,65,0
2288,72.45,19,Grocery,0,0,41,2,41,0
2289,118.41,13,Food,0,0,44,2,51,0
2290,39.29,2,Clothing,0,1,28,1,56,1
2291,169.85,6,Grocery,0,0,58,2,21,0
2292,59.3,6,Grocery,0,0,58,3,37,0
2293,41.75,3,Electronics,0,0,91,1,30,0
2294,130.83,22,Food,0,0,52,2,47,0
2295,0.99,4,Clothing,0,0,60,2,54,0
2296,1.38,16,Travel,0,1,59,4,40,0
2297,44.51,3,Food,0,0,65,3,61,0
2298,6.73,22,Food,0,0,83,0,30,0
2299,20.58,12,Electronics,0,0,98,1,58,0
2300,74.48,15,Clothing,0,0,41,1,65,0
2301,292.04,15,Clothing,0,0,54,4,55,0
2302,152.77,1,Grocery,0,0,78,2,62,0
2303,129.39,17,Grocery,0,0,76,0,31,0
2304,62.53,0,Food,0,0,96,3,53,0
2305,483.23,17,Electronics,0,0,47,3,58,0
2306,91.06,7,Clothing,0,0,43,3,22,0
2307,16.4,10,Electronics,0,0,61,3,28,0
2308,172.78,23,Travel,0,0,83,0,33,0
2309,21.75,23,Clothing,0,0,60,1,29,0
2310,76.22,14,Grocery,0,0,92,2,34,0
2311,127.45,15,Food,0,0,50,1,48,0
2312,373.18,16,Electronics,0,0,51,1,25,0
2313,122.46,16,Grocery,0,0,86,4,29,0
2314,218.08,11,Food,0,0,86,3,25,0
2315,888.48,9,Grocery,0,0,76,1,30,0
2316,25.38,19,Clothing,0,0,68,0,40,0
2317,57.82,5,Electronics,0,0,57,0,22,0
2318,90.33,7,Travel,0,0,87,2,25,0
2319,98.62,12,Grocery,0,0,96,1,20,0
2320,95.29,1,Electronics,0,0,93,1,60,0
2321,428.71,18,Clothing,0,0,58,3,22,0
2322,225.34,21,Grocery,0,0,51,0,65,0
2323,168.53,9,Clothing,0,0,60,2,59,0
2324,66.63,3,Travel,0,0,28,1,59,0
2325,312.49,11,Travel,0,0,77,1,42,0
2326,558.44,17,Food,0,0,95,2,49,0
2327,309.87,6,Food,0,0,61,2,33,0
2328,0.28,19,Food,0,0,74,2,28,0
2329,182.11,23,Clothing,0,0,94,2,41,0
2330,9.45,23,Food,1,0,50,0,58,0
2331,53.62,22,Electronics,0,0,49,1,41,0
2332,11.05,3,Clothing,1,0,57,3,56,0
2333,166.65,6,Clothing,0,0,91,0,63,0
2334,208.84,9,Food,0,0,97,6,63,0
2335,21.89,14,Food,0,0,61,2,39,0
2336,87.16,11,Clothing,0,0,62,2,35,0
2337,109.66,0,Travel,0,0,51,1,34,0
2338,82.9,19,Travel,0,0,37,0,18,0
2339,23.22,17,Food,0,0,47,3,29,0
2340,97.72,15,Travel,0,0,91,1,40,0
2341,250.38,4,Electronics,0,0,79,1,25,0
2342,13.26,18,Electronics,0,0,61,1,50,0
2343,15.04,3,Electronics,0,0,36,3,29,0
2344,78.87,5,Clothing,0,0,78,2,34,0
2345,511.67,16,Clothing,0,0,44,3,47,0
2346,198.78,6,Clothing,0,0,42,2,56,0
2347,204.35,23,Clothing,0,0,31,2,60,0
2348,80.87,22,Clothing,0,0,26,1,30,0
2349,162.1,6,Food,0,0,78,4,38,0
2350,1.83,8,Travel,0,0,32,1,26,0
2351,181.96,12,Food,0,0,57,5,45,0
2352,440.13,19,Travel,0,0,70,4,24,0
2353,170.68,13,Food,0,0,66,1,35,0
2354,372.44,15,Electronics,0,0,87,2,67,0
2355,231.71,22,Grocery,0,0,57,1,59,0
2356,23.12,8,Clothing,0,0,93,0,50,0
2357,418.94,14,Grocery,0,0,94,1,63,0
2358,12.38,4,Grocery,0,0,28,0,40,0
2359,137.43,17,Electronics,0,0,82,2,18,0
2360,27.6,20,Grocery,0,0,53,2,56,0
2361,2.12,19,Grocery,1,0,45,2,36,0
2362,98.68,7,Electronics,0,0,50,2,36,0
2363,62.93,14,Travel,0,0,65,3,21,0
2364,119.8,20,Food,0,0,58,4,24,0
2365,154.95,8,Grocery,0,0,68,4,46,0
2366,8.05,18,Clothing,0,0,25,1,65,0
2367,23.63,21,Electronics,0,0,56,2,56,0
2368,147.22,5,Grocery,0,0,56,2,28,0
2369,75.66,3,Travel,0,0,75,3,46,0
2370,235.13,10,Travel,0,0,48,0,25,0
2371,190.15,9,Clothing,0,0,68,1,62,0
2372,336.28,2,Grocery,0,0,61,0,26,0
2373,212.27,0,Clothing,0,0,90,3,22,0
2374,101.16,11,Travel,1,0,38,0,48,0
2375,201.18,22,Travel,0,0,41,2,27,0
2376,57.98,14,Food,0,0,39,3,60,0
2377,65.83,14,Travel,0,0,85,3,41,0
2378,280.05,20,Electronics,0,1,73,1,34,0
2379,106.44,13,Food,0,0,32,0,64,0
2380,288.25,6,Clothing,0,0,27,0,28,0
2381,311.1,16,Travel,0,0,99,0,51,0
2382,350.79,23,Electronics,0,0,51,2,41,0
2383,447.22,18,Food,0,0,33,2,25,0
2384,101.49,6,Electronics,0,0,39,3,61,0
2385,69.12,2,Food,0,0,56,0,56,0
2386,157.09,2,Food,0,0,35,3,41,0
2387,83.5,17,Food,0,0,27,2,19,0
2388,165.42,19,Clothing,0,0,50,2,25,0
2389,220.1,21,Food,0,1,31,2,48,0
2390,209.89,13,Food,1,0,79,4,64,0
2391,84.47,2,Electronics,1,0,63,2,61,0
2392,32.86,6,Food,0,0,28,4,52,0
2393,101.35,6,Clothing,0,0,54,0,21,0
2394,27.69,4,Electronics,0,0,62,3,29,0
2395,397.47,2,Food,0,0,75,2,56,0
2396,76.4,17,Electronics,0,0,60,1,33,0
2397,30.2,14,Clothing,0,0,84,1,39,0
2398,4.64,19,Electronics,0,0,75,1,34,0
2399,186.83,13,Clothing,0,0,73,1,42,0
2400,182.36,3,Travel,0,0,39,3,68,0
2401,74.96,23,Food,0,0,97,2,32,0
2402,13.39,7,Clothing,0,0,52,1,37,0
2403,94.86,20,Food,0,0,49,3,48,0
2404,67.11,12,Clothing,0,0,60,1,67,0
2405,203.49,21,Grocery,0,0,28,4,22,0
2406,167.55,7,Grocery,0,0,45,2,47,0
2407,81.63,14,Grocery,0,0,89,2,44,0
2408,44.24,16,Clothing,0,0,93,3,63,0
2409,796.65,4,Food,0,0,34,1,31,0
